Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
993,4,2014-10-30,7653,782,1,0,0,1,691004
507,3,2014-10-29,6021,537,1,0,0,0,576473
593,3,2014-10-29,7935,1039,1,0,0,0,366205
951,3,2014-10-29,5961,601,1,0,0,0,826463
993,3,2014-10-29,5779,588,1,0,0,1,62741
507,2,2014-10-28,6309,538,1,0,0,0,485143
593,2,2014-10-28,7305,1114,1,0,0,0,339897
951,2,2014-10-28,5716,608,1,0,0,0,260011
993,2,2014-10-28,5573,582,1,0,0,1,916775
507,1,2014-10-27,6456,563,1,0,0,0,593645
593,1,2014-10-27,8210,1159,1,0,0,0,661743
951,1,2014-10-27,6545,677,1,0,0,0,646418
993,1,2014-10-27,6822,706,1,0,0,1,6087
507,7,2014-10-26,0,0,0,0,0,0,778190
593,7,2014-10-26,0,0,0,0,0,0,499363
951,7,2014-10-26,0,0,0,0,0,0,911276
993,7,2014-10-26,0,0,0,0,0,0,930338
507,6,2014-10-25,7166,636,1,0,0,0,813707
593,6,2014-10-25,7196,907,1,0,0,0,616666
951,6,2014-10-25,7076,732,1,0,0,0,573409
993,6,2014-10-25,4506,471,1,0,0,0,422318
507,5,2014-10-24,8312,679,1,1,0,0,308432
593,5,2014-10-24,7791,1043,1,1,0,1,966125
951,5,2014-10-24,9003,818,1,1,0,0,477550
993,5,2014-10-24,7490,746,1,1,0,1,481732
507,4,2014-10-23,8125,649,1,1,0,0,397577
593,4,2014-10-23,10748,1355,1,1,0,1,471882
951,4,2014-10-23,7358,731,1,1,0,0,21321
993,4,2014-10-23,7744,747,1,1,0,1,560282
507,3,2014-10-22,8952,624,1,1,0,0,73508
593,3,2014-10-22,8289,1067,1,1,0,1,534735
951,3,2014-10-22,7696,732,1,1,0,0,619311
993,3,2014-10-22,7296,613,1,1,0,1,983941
507,2,2014-10-21,7586,573,1,1,0,0,130852
593,2,2014-10-21,7231,866,1,1,0,1,325498
951,2,2014-10-21,7075,668,1,1,0,0,599576
993,2,2014-10-21,8059,777,1,1,0,1,971418
507,1,2014-10-20,10913,765,1,1,0,0,686974
593,1,2014-10-20,9914,1193,1,1,0,1,531457
951,1,2014-10-20,9384,877,1,1,0,0,492790
993,1,2014-10-20,10041,879,1,1,0,1,943445
507,7,2014-10-19,0,0,0,0,0,0,841954
593,7,2014-10-19,0,0,0,0,0,0,366626
951,7,2014-10-19,0,0,0,0,0,0,1014607
993,7,2014-10-19,0,0,0,0,0,0,458912
507,6,2014-10-18,7226,660,1,0,0,0,721777
593,6,2014-10-18,7239,1025,1,0,0,0,369782
951,6,2014-10-18,6523,704,1,0,0,0,211478
993,6,2014-10-18,5067,491,1,0,0,0,710019
507,5,2014-10-17,6690,614,1,0,0,1,368448
593,5,2014-10-17,6162,831,1,0,0,1,55297
951,5,2014-10-17,6297,609,1,0,0,1,152688
993,5,2014-10-17,6472,710,1,0,0,0,713026
507,4,2014-10-16,5956,529,1,0,0,1,272643
593,4,2014-10-16,9053,1343,1,0,0,1,96425
951,4,2014-10-16,6586,622,1,0,0,1,189578
993,4,2014-10-16,6220,680,1,0,0,0,545691
507,3,2014-10-15,5863,519,1,0,0,1,366979
593,3,2014-10-15,7424,997,1,0,0,1,513329
951,3,2014-10-15,5469,594,1,0,0,1,724799
993,3,2014-10-15,5446,597,1,0,0,0,660333
507,2,2014-10-14,5065,466,1,0,0,1,361555
593,2,2014-10-14,7385,1034,1,0,0,1,530731
951,2,2014-10-14,6067,619,1,0,0,1,305438
993,2,2014-10-14,5741,642,1,0,0,0,384210
507,1,2014-10-13,6390,579,1,0,0,1,677987
593,1,2014-10-13,7618,1016,1,0,0,1,673402
951,1,2014-10-13,5650,609,1,0,0,1,500494
993,1,2014-10-13,6161,664,1,0,0,0,375247
507,7,2014-10-12,0,0,0,0,0,0,436809
593,7,2014-10-12,0,0,0,0,0,0,341044
951,7,2014-10-12,0,0,0,0,0,0,600466
993,7,2014-10-12,0,0,0,0,0,0,610432
507,6,2014-10-11,7177,625,1,0,0,0,798258
593,6,2014-10-11,6989,960,1,0,0,0,918376
951,6,2014-10-11,6821,690,1,0,0,0,1009372
993,6,2014-10-11,5714,591,1,0,0,0,847133
507,5,2014-10-10,9044,658,1,1,0,1,583996
593,5,2014-10-10,8995,1150,1,1,0,0,237186
951,5,2014-10-10,8855,767,1,1,0,1,1007359
993,5,2014-10-10,8285,839,1,1,0,0,352484
507,4,2014-10-09,7996,620,1,1,0,1,372915
593,4,2014-10-09,11566,1500,1,1,0,0,768655
951,4,2014-10-09,8486,739,1,1,0,1,297045
993,4,2014-10-09,7967,787,1,1,0,0,520380
507,3,2014-10-08,8567,569,1,1,0,1,214986
593,3,2014-10-08,9313,1192,1,1,0,0,686551
951,3,2014-10-08,8016,704,1,1,0,1,3166
993,3,2014-10-08,8765,807,1,1,0,0,720117
507,2,2014-10-07,9262,632,1,1,0,1,577471
593,2,2014-10-07,10021,1187,1,1,0,0,321605
951,2,2014-10-07,8669,747,1,1,0,1,406085
993,2,2014-10-07,9424,874,1,1,0,0,11464
507,1,2014-10-06,10118,724,1,1,0,1,49458
593,1,2014-10-06,12005,1395,1,1,0,0,796264
951,1,2014-10-06,10348,879,1,1,0,1,715929
993,1,2014-10-06,11671,969,1,1,0,0,523641
507,7,2014-10-05,0,0,0,0,0,0,191928
593,7,2014-10-05,0,0,0,0,0,0,1003351
951,7,2014-10-05,0,0,0,0,0,0,1005359
993,7,2014-10-05,0,0,0,0,0,0,934901
507,6,2014-10-04,9311,742,1,0,0,0,462747
593,6,2014-10-04,10598,1377,1,0,0,0,86240
951,6,2014-10-04,8999,869,1,0,0,0,813158
993,6,2014-10-04,6504,619,1,0,0,0,128059
507,5,2014-10-03,0,0,0,1,a,0,233491
593,5,2014-10-03,0,0,0,1,a,0,472886
951,5,2014-10-03,0,0,0,1,a,0,492691
993,5,2014-10-03,0,0,0,1,a,0,288442
507,4,2014-10-02,10385,795,1,1,0,0,511446
593,4,2014-10-02,13190,1596,1,1,0,0,291510
951,4,2014-10-02,10067,897,1,1,0,0,862712
993,4,2014-10-02,8467,845,1,1,0,0,445080
507,3,2014-10-01,7796,613,1,1,0,0,227097
593,3,2014-10-01,11290,1305,1,1,0,0,114061
951,3,2014-10-01,8845,777,1,1,0,0,310065
993,3,2014-10-01,7883,779,1,1,0,0,987163
507,2,2014-09-30,14035,914,1,1,0,0,401342
593,2,2014-09-30,10341,1228,1,1,0,0,500205
951,2,2014-09-30,14223,1079,1,1,0,0,13924
993,2,2014-09-30,12109,1036,1,1,0,0,222286
507,1,2014-09-29,11446,752,1,1,0,0,87761
593,1,2014-09-29,12451,1426,1,1,0,0,298072
951,1,2014-09-29,11011,896,1,1,0,0,270488
993,1,2014-09-29,10472,916,1,1,0,0,82196
507,7,2014-09-28,0,0,0,0,0,0,949896
593,7,2014-09-28,0,0,0,0,0,0,409004
951,7,2014-09-28,0,0,0,0,0,0,122942
993,7,2014-09-28,0,0,0,0,0,0,86582
507,6,2014-09-27,7415,629,1,0,0,0,393196
593,6,2014-09-27,7206,941,1,0,0,0,229290
951,6,2014-09-27,7175,730,1,0,0,0,309887
993,6,2014-09-27,5225,513,1,0,0,0,171388
507,5,2014-09-26,6691,613,1,0,0,0,999209
593,5,2014-09-26,8254,1106,1,0,0,0,303150
951,5,2014-09-26,6624,634,1,0,0,0,7067
993,5,2014-09-26,6115,650,1,0,0,0,911503
507,4,2014-09-25,5981,539,1,0,0,0,319299
593,4,2014-09-25,8409,1246,1,0,0,0,639102
951,4,2014-09-25,6253,613,1,0,0,0,415398
993,4,2014-09-25,6193,644,1,0,0,0,725951
507,3,2014-09-24,5731,501,1,0,0,0,466294
593,3,2014-09-24,6719,962,1,0,0,0,672691
951,3,2014-09-24,5704,596,1,0,0,0,658480
993,3,2014-09-24,5494,601,1,0,0,0,5072
507,2,2014-09-23,5469,531,1,0,0,0,278656
593,2,2014-09-23,7336,1118,1,0,0,0,956080
951,2,2014-09-23,5877,638,1,0,0,0,258536
993,2,2014-09-23,6217,684,1,0,0,0,516048
507,1,2014-09-22,6482,598,1,0,0,0,595186
593,1,2014-09-22,8031,1130,1,0,0,0,143976
951,1,2014-09-22,5963,648,1,0,0,0,865610
993,1,2014-09-22,6546,690,1,0,0,0,104402
507,7,2014-09-21,0,0,0,0,0,0,970060
593,7,2014-09-21,0,0,0,0,0,0,829770
951,7,2014-09-21,0,0,0,0,0,0,642176
993,7,2014-09-21,0,0,0,0,0,0,517563
507,6,2014-09-20,7480,641,1,0,0,0,161414
593,6,2014-09-20,7055,965,1,0,0,0,570369
951,6,2014-09-20,6964,715,1,0,0,0,453262
993,6,2014-09-20,4740,562,1,0,0,0,198230
507,5,2014-09-19,8878,699,1,1,0,0,255802
593,5,2014-09-19,8050,1123,1,1,0,0,922765
951,5,2014-09-19,7931,769,1,1,0,0,125604
993,5,2014-09-19,7444,748,1,1,0,0,315485
507,4,2014-09-18,7871,649,1,1,0,0,1012715
593,4,2014-09-18,11418,1525,1,1,0,0,725210
951,4,2014-09-18,7344,679,1,1,0,0,204133
993,4,2014-09-18,6806,720,1,1,0,0,918450
507,3,2014-09-17,8274,620,1,1,0,0,244527
593,3,2014-09-17,9163,1175,1,1,0,0,311764
951,3,2014-09-17,7818,727,1,1,0,0,648539
993,3,2014-09-17,7020,712,1,1,0,0,746005
507,2,2014-09-16,8690,644,1,1,0,0,572076
593,2,2014-09-16,10300,1276,1,1,0,0,488858
951,2,2014-09-16,9101,783,1,1,0,0,819947
993,2,2014-09-16,8810,809,1,1,0,0,708917
507,1,2014-09-15,12563,857,1,1,0,0,365395
593,1,2014-09-15,10969,1395,1,1,0,0,307805
951,1,2014-09-15,10257,874,1,1,0,0,947149
993,1,2014-09-15,11410,973,1,1,0,0,872044
507,7,2014-09-14,0,0,0,0,0,0,303713
593,7,2014-09-14,0,0,0,0,0,0,1009999
951,7,2014-09-14,0,0,0,0,0,0,493675
993,7,2014-09-14,0,0,0,0,0,0,191063
507,6,2014-09-13,8414,710,1,0,0,0,365708
593,6,2014-09-13,7199,1037,1,0,0,0,760253
951,6,2014-09-13,7095,684,1,0,0,0,809978
993,6,2014-09-13,5178,507,1,0,0,0,266781
507,5,2014-09-12,7120,630,1,0,0,0,284349
593,5,2014-09-12,7609,1114,1,0,0,0,684384
951,5,2014-09-12,6797,669,1,0,0,0,278151
993,5,2014-09-12,6221,650,1,0,0,0,449734
507,4,2014-09-11,6977,620,1,0,0,0,964846
593,4,2014-09-11,9210,1412,1,0,0,0,303226
951,4,2014-09-11,5913,567,1,0,0,0,1875
993,4,2014-09-11,6687,681,1,0,0,0,884877
507,3,2014-09-10,5923,536,1,0,0,0,406486
593,3,2014-09-10,7340,1048,1,0,0,0,742159
951,3,2014-09-10,6567,694,1,0,0,0,114108
993,3,2014-09-10,5671,616,1,0,0,0,791189
507,2,2014-09-09,6207,569,1,0,0,0,570236
593,2,2014-09-09,7658,1166,1,0,0,0,602173
951,2,2014-09-09,6301,634,1,0,0,0,352677
993,2,2014-09-09,6052,650,1,0,0,0,873586
507,1,2014-09-08,6728,624,1,0,0,0,200951
593,1,2014-09-08,8885,1211,1,0,0,0,438799
951,1,2014-09-08,5854,653,1,0,0,0,819902
993,1,2014-09-08,5826,677,1,0,0,0,445808
507,7,2014-09-07,0,0,0,0,0,0,557736
593,7,2014-09-07,0,0,0,0,0,0,1013872
951,7,2014-09-07,0,0,0,0,0,0,499014
993,7,2014-09-07,0,0,0,0,0,0,594601
507,6,2014-09-06,7852,681,1,0,0,0,664141
593,6,2014-09-06,7258,973,1,0,0,0,455626
951,6,2014-09-06,7572,720,1,0,0,0,772421
993,6,2014-09-06,5006,507,1,0,0,0,531095
507,5,2014-09-05,9149,694,1,1,0,0,841908
593,5,2014-09-05,8767,1203,1,1,0,0,285381
951,5,2014-09-05,9363,799,1,1,0,0,913589
993,5,2014-09-05,7665,779,1,1,0,0,342368
507,4,2014-09-04,7724,620,1,1,0,0,426783
593,4,2014-09-04,12508,1697,1,1,0,0,640397
951,4,2014-09-04,7970,724,1,1,0,0,133719
993,4,2014-09-04,8175,745,1,1,0,0,201024
507,3,2014-09-03,8909,686,1,1,0,0,407379
593,3,2014-09-03,10757,1321,1,1,0,0,394044
951,3,2014-09-03,9716,795,1,1,0,0,896069
993,3,2014-09-03,8208,758,1,1,0,0,509693
507,2,2014-09-02,9648,709,1,1,0,0,29074
593,2,2014-09-02,11779,1491,1,1,0,0,689589
951,2,2014-09-02,9871,796,1,1,0,0,744148
993,2,2014-09-02,8533,853,1,1,0,0,239378
507,1,2014-09-01,14219,888,1,1,0,0,650844
593,1,2014-09-01,13645,1668,1,1,0,0,465632
951,1,2014-09-01,12000,989,1,1,0,0,338814
993,1,2014-09-01,11619,1068,1,1,0,0,468076
507,7,2014-08-31,0,0,0,0,0,0,527563
593,7,2014-08-31,0,0,0,0,0,0,441527
951,7,2014-08-31,0,0,0,0,0,0,743252
993,7,2014-08-31,0,0,0,0,0,0,748954
507,6,2014-08-30,8585,710,1,0,0,0,586183
593,6,2014-08-30,8008,1052,1,0,0,0,91540
951,6,2014-08-30,8742,859,1,0,0,0,501308
993,6,2014-08-30,5194,547,1,0,0,0,760706
507,5,2014-08-29,8254,678,1,0,0,0,664428
593,5,2014-08-29,10261,1391,1,0,0,0,508016
951,5,2014-08-29,8670,785,1,0,0,0,627008
993,5,2014-08-29,7252,736,1,0,0,1,671712
507,4,2014-08-28,6458,615,1,0,0,0,67671
593,4,2014-08-28,10194,1545,1,0,0,0,237326
951,4,2014-08-28,6690,652,1,0,0,0,825825
993,4,2014-08-28,5992,644,1,0,0,1,801102
507,3,2014-08-27,5655,528,1,0,0,0,477051
593,3,2014-08-27,8415,1173,1,0,0,0,501121
951,3,2014-08-27,5854,627,1,0,0,0,876720
993,3,2014-08-27,5497,609,1,0,0,1,770132
507,2,2014-08-26,5915,588,1,0,0,0,791842
593,2,2014-08-26,9743,1357,1,0,0,0,623674
951,2,2014-08-26,5916,590,1,0,0,0,957390
993,2,2014-08-26,5735,634,1,0,0,1,282700
507,1,2014-08-25,6599,660,1,0,0,0,196814
593,1,2014-08-25,10988,1544,1,0,0,0,370079
951,1,2014-08-25,6307,706,1,0,0,0,656215
993,1,2014-08-25,5947,646,1,0,0,1,690001
507,7,2014-08-24,0,0,0,0,0,0,749952
593,7,2014-08-24,0,0,0,0,0,0,292043
951,7,2014-08-24,0,0,0,0,0,0,170931
993,7,2014-08-24,0,0,0,0,0,0,46428
507,6,2014-08-23,8232,729,1,0,0,0,102769
593,6,2014-08-23,8109,1081,1,0,0,0,153984
951,6,2014-08-23,7960,759,1,0,0,0,141149
993,6,2014-08-23,4833,472,1,0,0,0,278273
507,5,2014-08-22,8631,688,1,1,0,0,378772
593,5,2014-08-22,9596,1210,1,1,0,1,485526
951,5,2014-08-22,8442,798,1,1,0,0,213572
993,5,2014-08-22,7415,716,1,1,0,1,704015
507,4,2014-08-21,9814,816,1,1,0,0,989337
593,4,2014-08-21,13001,1621,1,1,0,1,165368
951,4,2014-08-21,8668,768,1,1,0,0,729510
993,4,2014-08-21,7800,737,1,1,0,1,456096
507,3,2014-08-20,10354,887,1,1,0,0,320174
593,3,2014-08-20,10477,1268,1,1,0,1,578245
951,3,2014-08-20,10383,906,1,1,0,0,797639
993,3,2014-08-20,6945,668,1,1,0,1,465095
507,2,2014-08-19,10878,794,1,1,0,1,850412
593,2,2014-08-19,11574,1363,1,1,0,1,242105
951,2,2014-08-19,10184,871,1,1,0,1,417976
993,2,2014-08-19,7521,748,1,1,0,1,260897
507,1,2014-08-18,13916,955,1,1,0,1,888103
593,1,2014-08-18,10948,1351,1,1,0,1,548345
951,1,2014-08-18,11817,969,1,1,0,1,667753
993,1,2014-08-18,11038,995,1,1,0,1,253833
507,7,2014-08-17,0,0,0,0,0,0,394519
593,7,2014-08-17,0,0,0,0,0,0,149010
951,7,2014-08-17,0,0,0,0,0,0,865599
993,7,2014-08-17,0,0,0,0,0,0,858275
507,6,2014-08-16,8492,705,1,0,0,0,604564
593,6,2014-08-16,7771,1034,1,0,0,0,298564
951,6,2014-08-16,7225,707,1,0,0,0,60737
993,6,2014-08-16,5208,505,1,0,0,0,828728
507,5,2014-08-15,7932,676,1,0,0,1,447004
593,5,2014-08-15,8053,1136,1,0,0,1,14485
951,5,2014-08-15,6625,651,1,0,0,1,254913
993,5,2014-08-15,6231,690,1,0,0,1,484832
507,4,2014-08-14,7469,624,1,0,0,1,424445
593,4,2014-08-14,10665,1527,1,0,0,1,701210
951,4,2014-08-14,6094,628,1,0,0,1,107201
993,4,2014-08-14,6551,672,1,0,0,1,561196
507,3,2014-08-13,5987,552,1,0,0,1,694324
593,3,2014-08-13,8592,1187,1,0,0,1,664251
951,3,2014-08-13,6422,591,1,0,0,1,9876
993,3,2014-08-13,5428,595,1,0,0,1,395226
507,2,2014-08-12,6313,570,1,0,0,1,385855
593,2,2014-08-12,8445,1136,1,0,0,1,159882
951,2,2014-08-12,6272,606,1,0,0,1,48564
993,2,2014-08-12,6310,638,1,0,0,1,846124
507,1,2014-08-11,7773,668,1,0,0,1,720693
593,1,2014-08-11,9570,1372,1,0,0,1,906788
951,1,2014-08-11,7475,687,1,0,0,1,162765
993,1,2014-08-11,6058,664,1,0,0,1,744760
507,7,2014-08-10,0,0,0,0,0,0,394670
593,7,2014-08-10,0,0,0,0,0,0,610202
951,7,2014-08-10,0,0,0,0,0,0,823306
993,7,2014-08-10,0,0,0,0,0,0,1006989
507,6,2014-08-09,8592,710,1,0,0,0,650687
593,6,2014-08-09,6798,1021,1,0,0,0,13523
951,6,2014-08-09,7503,712,1,0,0,0,481560
993,6,2014-08-09,4507,469,1,0,0,0,998811
507,5,2014-08-08,9060,683,1,1,0,1,443527
593,5,2014-08-08,9984,1325,1,1,0,1,337875
951,5,2014-08-08,7537,700,1,1,0,1,590315
993,5,2014-08-08,7901,741,1,1,0,1,952863
507,4,2014-08-07,9311,731,1,1,0,1,41890
593,4,2014-08-07,12040,1626,1,1,0,1,781866
951,4,2014-08-07,7969,712,1,1,0,1,100546
993,4,2014-08-07,7104,753,1,1,0,1,199870
507,3,2014-08-06,8856,620,1,1,0,1,676691
593,3,2014-08-06,10278,1341,1,1,0,1,124512
951,3,2014-08-06,7500,657,1,1,0,1,791760
993,3,2014-08-06,7054,646,1,1,0,1,585431
507,2,2014-08-05,8420,619,1,1,0,1,832517
593,2,2014-08-05,11465,1432,1,1,0,1,895719
951,2,2014-08-05,8105,723,1,1,0,1,426755
993,2,2014-08-05,8296,765,1,1,0,1,765465
507,1,2014-08-04,11454,785,1,1,0,1,32568
593,1,2014-08-04,14480,1703,1,1,0,1,2379
951,1,2014-08-04,11092,859,1,1,0,1,934079
993,1,2014-08-04,10264,909,1,1,0,1,984752
507,7,2014-08-03,0,0,0,0,0,0,668997
593,7,2014-08-03,0,0,0,0,0,0,675626
951,7,2014-08-03,0,0,0,0,0,0,419129
993,7,2014-08-03,0,0,0,0,0,0,178205
507,6,2014-08-02,7902,670,1,0,0,0,1008476
593,6,2014-08-02,7366,996,1,0,0,0,756466
951,6,2014-08-02,7525,700,1,0,0,0,696071
993,6,2014-08-02,5440,552,1,0,0,0,256916
507,5,2014-08-01,10899,752,1,1,0,1,598002
593,5,2014-08-01,10217,1282,1,1,0,1,716834
951,5,2014-08-01,8905,762,1,1,0,1,780474
993,5,2014-08-01,9043,844,1,1,0,1,793582
507,4,2014-07-31,9318,676,1,1,0,1,574117
593,4,2014-07-31,13995,1826,1,1,0,1,240538
951,4,2014-07-31,9627,813,1,1,0,1,1001118
993,4,2014-07-31,9301,863,1,1,0,1,163822
507,3,2014-07-30,8730,678,1,1,0,1,942185
593,3,2014-07-30,10940,1354,1,1,0,1,603734
951,3,2014-07-30,7938,659,1,1,0,1,944722
993,3,2014-07-30,8282,754,1,1,0,1,856422
507,2,2014-07-29,8777,635,1,1,0,1,130300
593,2,2014-07-29,11347,1354,1,1,0,1,631247
951,2,2014-07-29,8372,704,1,1,0,1,241171
993,2,2014-07-29,8345,731,1,1,0,1,375577
507,1,2014-07-28,10436,744,1,1,0,1,457497
593,1,2014-07-28,12862,1520,1,1,0,1,996101
951,1,2014-07-28,9571,785,1,1,0,1,600528
993,1,2014-07-28,9775,879,1,1,0,1,591098
507,7,2014-07-27,0,0,0,0,0,0,46401
593,7,2014-07-27,0,0,0,0,0,0,241938
951,7,2014-07-27,0,0,0,0,0,0,273359
993,7,2014-07-27,0,0,0,0,0,0,285711
507,6,2014-07-26,6709,565,1,0,0,0,174531
593,6,2014-07-26,7192,978,1,0,0,0,674302
951,6,2014-07-26,6082,614,1,0,0,0,898461
993,6,2014-07-26,4138,441,1,0,0,0,859581
507,5,2014-07-25,7315,595,1,0,0,1,347620
593,5,2014-07-25,8129,1113,1,0,0,1,819574
951,5,2014-07-25,6996,635,1,0,0,1,993698
993,5,2014-07-25,6383,651,1,0,0,1,22951
507,4,2014-07-24,6380,542,1,0,0,1,170035
593,4,2014-07-24,9114,1414,1,0,0,1,291886
951,4,2014-07-24,5781,588,1,0,0,1,421050
993,4,2014-07-24,5966,616,1,0,0,1,806109
507,3,2014-07-23,6170,490,1,0,0,1,310165
593,3,2014-07-23,7283,1021,1,0,0,1,533649
951,3,2014-07-23,5546,572,1,0,0,1,265074
993,3,2014-07-23,5022,572,1,0,0,1,390784
507,2,2014-07-22,6120,555,1,0,0,1,136008
593,2,2014-07-22,8163,1141,1,0,0,1,456782
951,2,2014-07-22,5509,573,1,0,0,1,73231
993,2,2014-07-22,5432,614,1,0,0,1,267085
507,1,2014-07-21,7123,578,1,0,0,1,664415
593,1,2014-07-21,9829,1315,1,0,0,1,884648
951,1,2014-07-21,6316,626,1,0,0,1,570370
993,1,2014-07-21,6112,602,1,0,0,1,860971
507,7,2014-07-20,0,0,0,0,0,0,921586
593,7,2014-07-20,0,0,0,0,0,0,878853
951,7,2014-07-20,0,0,0,0,0,0,956853
993,7,2014-07-20,0,0,0,0,0,0,327411
507,6,2014-07-19,6603,552,1,0,0,0,264811
593,6,2014-07-19,6460,850,1,0,0,0,673176
951,6,2014-07-19,5738,576,1,0,0,0,114012
993,6,2014-07-19,4949,496,1,0,0,0,69984
507,5,2014-07-18,8009,625,1,1,0,1,978166
593,5,2014-07-18,8624,1143,1,1,0,1,973972
951,5,2014-07-18,8013,702,1,1,0,1,711227
993,5,2014-07-18,7641,759,1,1,0,0,371115
507,4,2014-07-17,7719,597,1,1,0,1,263093
593,4,2014-07-17,11610,1553,1,1,0,1,378900
951,4,2014-07-17,8139,719,1,1,0,1,68818
993,4,2014-07-17,8013,766,1,1,0,0,241538
507,3,2014-07-16,8330,614,1,1,0,1,168041
593,3,2014-07-16,9741,1198,1,1,0,1,1017071
951,3,2014-07-16,8523,737,1,1,0,1,472703
993,3,2014-07-16,8374,778,1,1,0,0,623658
507,2,2014-07-15,8160,562,1,1,0,1,951372
593,2,2014-07-15,11682,1393,1,1,0,1,761497
951,2,2014-07-15,8505,754,1,1,0,1,238141
993,2,2014-07-15,9038,851,1,1,0,0,534180
507,1,2014-07-14,11047,710,1,1,0,1,1014505
593,1,2014-07-14,12553,1505,1,1,0,1,655119
951,1,2014-07-14,10677,817,1,1,0,1,17461
993,1,2014-07-14,10800,963,1,1,0,0,907067
507,7,2014-07-13,0,0,0,0,0,0,140532
593,7,2014-07-13,0,0,0,0,0,0,376223
951,7,2014-07-13,0,0,0,0,0,0,424153
993,7,2014-07-13,0,0,0,0,0,0,440053
507,6,2014-07-12,8076,637,1,0,0,0,771391
593,6,2014-07-12,7964,994,1,0,0,0,780503
951,6,2014-07-12,8143,744,1,0,0,0,698312
993,6,2014-07-12,5363,539,1,0,0,0,654881
507,5,2014-07-11,7507,646,1,0,0,1,25027
593,5,2014-07-11,8290,1166,1,0,0,0,394723
951,5,2014-07-11,6449,611,1,0,0,1,141515
993,5,2014-07-11,5913,646,1,0,0,0,910475
507,4,2014-07-10,6463,543,1,0,0,1,343648
593,4,2014-07-10,10125,1462,1,0,0,0,568230
951,4,2014-07-10,6962,631,1,0,0,1,179893
993,4,2014-07-10,6982,721,1,0,0,0,420247
507,3,2014-07-09,6392,497,1,0,0,1,582350
593,3,2014-07-09,7759,1108,1,0,0,0,496590
951,3,2014-07-09,5468,563,1,0,0,1,347474
993,3,2014-07-09,6065,666,1,0,0,0,99309
507,2,2014-07-08,6990,555,1,0,0,1,1015283
593,2,2014-07-08,7609,1041,1,0,0,0,308631
951,2,2014-07-08,5970,619,1,0,0,1,382620
993,2,2014-07-08,5669,625,1,0,0,0,532184
507,1,2014-07-07,7687,629,1,0,0,1,100681
593,1,2014-07-07,9479,1336,1,0,0,0,556687
951,1,2014-07-07,7110,705,1,0,0,1,999068
993,1,2014-07-07,6362,690,1,0,0,0,467275
507,7,2014-07-06,0,0,0,0,0,0,869668
593,7,2014-07-06,0,0,0,0,0,0,360551
951,7,2014-07-06,0,0,0,0,0,0,974239
993,7,2014-07-06,0,0,0,0,0,0,168264
507,6,2014-07-05,9280,724,1,0,0,0,86556
593,6,2014-07-05,7178,925,1,0,0,0,745053
951,6,2014-07-05,7916,744,1,0,0,0,136872
993,6,2014-07-05,5333,521,1,0,0,0,314349
507,5,2014-07-04,8635,669,1,1,0,0,932911
593,5,2014-07-04,8282,1129,1,1,0,0,518668
951,5,2014-07-04,8932,750,1,1,0,0,922392
993,5,2014-07-04,7671,743,1,1,0,0,892807
507,4,2014-07-03,9299,706,1,1,0,0,851
593,4,2014-07-03,12228,1615,1,1,0,0,503808
951,4,2014-07-03,8006,806,1,1,0,0,280293
993,4,2014-07-03,7930,783,1,1,0,0,383059
507,3,2014-07-02,9898,711,1,1,0,0,717479
593,3,2014-07-02,11507,1366,1,1,0,0,575244
951,3,2014-07-02,9260,840,1,1,0,0,1002708
993,3,2014-07-02,8292,780,1,1,0,0,897918
507,2,2014-07-01,8704,626,1,1,0,0,886293
593,2,2014-07-01,11644,1350,1,1,0,0,775285
951,2,2014-07-01,9353,804,1,1,0,0,10546
993,2,2014-07-01,8636,852,1,1,0,0,516067
507,1,2014-06-30,19125,1143,1,1,0,0,416758
593,1,2014-06-30,13878,1607,1,1,0,0,300675
637,1,2014-06-30,13249,882,1,1,0,0,465778
951,1,2014-06-30,19608,1341,1,1,0,0,34746
993,1,2014-06-30,16166,1270,1,1,0,0,155981
507,7,2014-06-29,0,0,0,0,0,0,493393
593,7,2014-06-29,0,0,0,0,0,0,408026
637,7,2014-06-29,0,0,0,0,0,0,544582
951,7,2014-06-29,0,0,0,0,0,0,7929
993,7,2014-06-29,0,0,0,0,0,0,434866
507,6,2014-06-28,9178,690,1,0,0,0,874278
593,6,2014-06-28,7241,931,1,0,0,0,452199
637,6,2014-06-28,7049,565,1,0,0,0,480855
951,6,2014-06-28,7699,716,1,0,0,0,229377
993,6,2014-06-28,5242,532,1,0,0,0,833056
507,5,2014-06-27,7406,634,1,0,0,0,845619
593,5,2014-06-27,8754,1134,1,0,0,0,650854
637,5,2014-06-27,7714,694,1,0,0,0,558001
951,5,2014-06-27,7611,683,1,0,0,0,70673
993,5,2014-06-27,6440,712,1,0,0,0,560834
507,4,2014-06-26,5607,519,1,0,0,0,301579
593,4,2014-06-26,8439,1218,1,0,0,0,71526
637,4,2014-06-26,7337,662,1,0,0,0,961156
951,4,2014-06-26,5289,550,1,0,0,0,794541
993,4,2014-06-26,5918,631,1,0,0,0,129181
507,3,2014-06-25,6461,535,1,0,0,0,405043
593,3,2014-06-25,7245,1006,1,0,0,0,969620
637,3,2014-06-25,7815,668,1,0,0,0,722061
951,3,2014-06-25,5386,565,1,0,0,0,346212
993,3,2014-06-25,5837,589,1,0,0,0,401546
